,source,target,Alignment,Energy_Kcal_Mol,Al_Len,Subject_Identity,Query_Identity,PCC.cor,PCC_magnitude,PCC_direction,p_value,GO_BP
384,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]
385,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,positive regulation of phagocytosis [GO:0050766]
386,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,positive regulation of phosphatidylinositol 3-kinase activity [GO:0043552]
387,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,positive regulation of prostaglandin-E synthase activity [GO:2000363]
388,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,positive regulation of prostaglandin-endoperoxide synthase activity [GO:0060585]
389,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,positive regulation of protein K63-linked ubiquitination [GO:1902523]
390,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,positive regulation of protein ubiquitination [GO:0031398]
391,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,positive regulation of stress-activated MAPK cascade [GO:0032874]
392,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,positive regulation of transcription by RNA polymerase II [GO:0045944]
393,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,positive regulation of tumor necrosis factor production [GO:0032760]
394,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,positive regulation of type 2 immune response [GO:0002830]
395,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,positive regulation of xenophagy [GO:1904417]
396,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,regulation of inflammatory response [GO:0050727]
397,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,regulation of neutrophil chemotaxis [GO:0090022]
398,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,response to exogenous dsRNA [GO:0043330]
399,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,response to lipopolysaccharide [GO:0032496]
400,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,response to muramyl dipeptide [GO:0032495]
401,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,response to nutrient [GO:0007584]
402,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,response to peptidoglycan [GO:0032494]
403,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,signal transduction [GO:0007165]
404,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,stress-activated MAPK cascade [GO:0051403]
405,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,toll-like receptor 2 signaling pathway [GO:0034134]
406,Cluster_12083,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.741293704924359,0.741293704924359,1,4.47298111369979e-08,xenophagy [GO:0098792]
407,Cluster_12083,FUN_028416,ptg000021l:19606689-19655812;2 17;7255 7274,-12.41,15,73.33%,80.00%,0.819990329613293,0.819990329613293,1,9.59776556527206e-11,transposition, DNA-mediated [GO:0006313]
408,Cluster_12083,FUN_028416,ptg000021l:19606689-19655812;2 17;33678 33695,-10.79,15,80.00%,80.00%,0.819990329613293,0.819990329613293,1,9.59776556527206e-11,transposition, DNA-mediated [GO:0006313]
409,Cluster_12087,FUN_016943,ptg000011l:9239516-9264162;2 19;17004 17025,-13.82,18,61.11%,72.22%,0.745607673847647,0.745607673847647,1,3.38802481343031e-08,transposition, DNA-mediated [GO:0006313]
410,Cluster_12087,FUN_016943,ptg000011l:9239516-9264162;2 20;22830 22852,-19.8,20,75.00%,80.00%,0.745607673847647,0.745607673847647,1,3.38802481343031e-08,transposition, DNA-mediated [GO:0006313]
411,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,activation of immune response [GO:0002253]
412,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,biosynthetic process of antibacterial peptides active against Gram-positive bacteria [GO:0002815]
413,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,cellular response to lipopolysaccharide [GO:0071222]
414,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,cellular response to muramyl dipeptide [GO:0071225]
415,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,cellular response to organic cyclic compound [GO:0071407]
416,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,cellular response to peptidoglycan [GO:0071224]
417,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,defense response [GO:0006952]
418,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,defense response to bacterium [GO:0042742]
419,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,defense response to Gram-positive bacterium [GO:0050830]
420,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,detection of bacterium [GO:0016045]
421,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,detection of biotic stimulus [GO:0009595]
422,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,detection of muramyl dipeptide [GO:0032498]
423,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,ERK1 and ERK2 cascade [GO:0070371]
424,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,establishment of localization in cell [GO:0051649]
425,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,I-kappaB kinase/NF-kappaB signaling [GO:0007249]
426,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,inflammatory response [GO:0006954]
427,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,innate immune response [GO:0045087]
428,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,innate immune response in mucosa [GO:0002227]
429,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,intracellular signal transduction [GO:0035556]
430,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,JNK cascade [GO:0007254]
431,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,maintenance of gastrointestinal epithelium [GO:0030277]
432,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,MAPK cascade [GO:0000165]
433,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,negative regulation of inflammatory response to antigenic stimulus [GO:0002862]
434,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,negative regulation of interleukin-12 production [GO:0032695]
435,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,negative regulation of interleukin-18 production [GO:0032701]
436,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,negative regulation of interleukin-2 production [GO:0032703]
437,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,negative regulation of macrophage apoptotic process [GO:2000110]
438,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,negative regulation of macrophage cytokine production [GO:0010936]
439,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,negative regulation of NF-kappaB transcription factor activity [GO:0032088]
440,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,negative regulation of T cell mediated immunity [GO:0002710]
441,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,negative regulation of toll-like receptor 2 signaling pathway [GO:0034136]
442,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,negative regulation of tumor necrosis factor production [GO:0032720]
443,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,negative regulation of type II interferon production [GO:0032689]
444,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,NIK/NF-kappaB signaling [GO:0038061]
445,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,nucleotide-binding oligomerization domain containing 2 signaling pathway [GO:0070431]
446,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,pattern recognition receptor signaling pathway [GO:0002221]
447,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,peptidyl-tyrosine phosphorylation [GO:0018108]
448,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,phagocytosis [GO:0006909]
449,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of antibacterial peptide biosynthetic process [GO:0006963]
450,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of B cell activation [GO:0050871]
451,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria [GO:0006965]
452,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of cell population proliferation [GO:0008284]
453,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of cytokine production involved in immune response [GO:0002720]
454,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of cytokine production involved in inflammatory response [GO:1900017]
455,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of dendritic cell antigen processing and presentation [GO:0002606]
456,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of dendritic cell cytokine production [GO:0002732]
457,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of epithelial cell proliferation [GO:0050679]
458,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of ERK1 and ERK2 cascade [GO:0070374]
459,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of humoral immune response mediated by circulating immunoglobulin [GO:0002925]
460,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]
461,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of innate immune response [GO:0045089]
462,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of interleukin-1 beta production [GO:0032731]
463,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of interleukin-10 production [GO:0032733]
464,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of interleukin-12 production [GO:0032735]
465,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of interleukin-17 production [GO:0032740]
466,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of interleukin-6 production [GO:0032755]
467,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of interleukin-8 production [GO:0032757]
468,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of JNK cascade [GO:0046330]
469,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of macrophage cytokine production [GO:0060907]
470,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of MAP kinase activity [GO:0043406]
471,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of MAPK cascade [GO:0043410]
472,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of monocyte chemotactic protein-1 production [GO:0071639]
473,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of NF-kappaB transcription factor activity [GO:0051092]
474,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of NIK/NF-kappaB signaling [GO:1901224]
475,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of nitric-oxide synthase biosynthetic process [GO:0051770]
476,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of Notch signaling pathway [GO:0045747]
477,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of oxidoreductase activity [GO:0051353]
478,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]
479,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of phagocytosis [GO:0050766]
480,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of phosphatidylinositol 3-kinase activity [GO:0043552]
481,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of prostaglandin-E synthase activity [GO:2000363]
482,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of prostaglandin-endoperoxide synthase activity [GO:0060585]
483,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of protein K63-linked ubiquitination [GO:1902523]
484,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of protein ubiquitination [GO:0031398]
485,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of stress-activated MAPK cascade [GO:0032874]
486,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of transcription by RNA polymerase II [GO:0045944]
487,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of tumor necrosis factor production [GO:0032760]
488,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of type 2 immune response [GO:0002830]
489,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,positive regulation of xenophagy [GO:1904417]
490,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,regulation of inflammatory response [GO:0050727]
491,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,regulation of neutrophil chemotaxis [GO:0090022]
492,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,response to exogenous dsRNA [GO:0043330]
493,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,response to lipopolysaccharide [GO:0032496]
494,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,response to muramyl dipeptide [GO:0032495]
495,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,response to nutrient [GO:0007584]
496,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,response to peptidoglycan [GO:0032494]
497,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,signal transduction [GO:0007165]
498,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,stress-activated MAPK cascade [GO:0051403]
499,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,toll-like receptor 2 signaling pathway [GO:0034134]
500,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 10;820 840,-14.91,8,100.00%,100.00%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,xenophagy [GO:0098792]
501,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,activation of immune response [GO:0002253]
502,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,biosynthetic process of antibacterial peptides active against Gram-positive bacteria [GO:0002815]
503,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,cellular response to lipopolysaccharide [GO:0071222]
504,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,cellular response to muramyl dipeptide [GO:0071225]
505,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,cellular response to organic cyclic compound [GO:0071407]
506,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,cellular response to peptidoglycan [GO:0071224]
507,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,defense response [GO:0006952]
508,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,defense response to bacterium [GO:0042742]
509,Cluster_12087,FUN_026047,ptg000020l:4084327-4089672;2 19;2181 2201,-22.57,17,70.59%,88.24%,0.723180945655991,0.723180945655991,1,1.35686585911187e-07,defense response to Gram-positive bacterium [GO:0050830]
